binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
mshtml.dll,0x18041e6fc,func_call_0x18041e6fc,func_call_,Y,b1,37,3,0,N,N,0x8413c0b927d947de,32,missing_knowledge
mshtml.dll,0x18041e7bc,func_start_0x18041e7bc,func_start_,Y,56,19,2,0,N,N,0x0d5e90b78d349d62,32,missing_knowledge
mshtml.dll,0x18041e9ac,func_call_0x18041e9ac,func_call_,Y,37,13,0,0,N,N,0xe44522870a52d3f7,32,missing_knowledge
mshtml.dll,0x18041ea00,func_start_0x18041ea00,func_start_,Y,3e,14,0,0,N,N,0x19cda785a1d7a40f,32,missing_knowledge
mshtml.dll,0x18041ea50,func_data_0x6446770768,func_data_,Y,0,0,0,0,N,N,0xdf21a7ffa399a129,32,discovery_failure
mshtml.dll,0x18041ea70,func_start_0x18041ea70,func_start_,Y,15,6,0,0,N,N,0xfc74e9b14ad2d01f,32,missing_knowledge
mshtml.dll,0x18041ea90,func_jmp_0x18041ea90,func_jmp_,Y,4,1,0,0,N,N,0x4939ca21060ef653,32,missing_knowledge
mshtml.dll,0x18041ebe4,func_call_0x18041ebe4,func_call_,Y,70,1d,1,0,N,N,0xd29307ced927345c,32,missing_knowledge
mshtml.dll,0x18041ec5c,func_start_0x18041ec5c,func_start_,Y,62,1a,0,0,N,N,0x83f97cb799f41114,32,missing_knowledge
mshtml.dll,0x18041ecd0,func_start_0x18041ecd0,func_start_,Y,12,6,5,0,N,N,0x5943d0428cb97334,32,missing_knowledge
mshtml.dll,0x18041ece4,func_start_0x18041ece4,func_start_,Y,8,2,1,0,N,N,0x83e7ac8f67c0c5fa,32,missing_knowledge
mshtml.dll,0x18041ed00,func_start_0x18041ed00,func_start_,Y,46,11,0,0,N,N,0xb9f45d2e5ed1c914,32,missing_knowledge
mshtml.dll,0x18041ed50,func_call_0x18041ed50,func_call_,Y,48,11,1,0,N,N,0xd97cd6d6b2afa97c,32,missing_knowledge
mshtml.dll,0x18041ee94,func_call_0x18041ee94,func_call_,Y,97,2b,2,0,N,N,0x9008f35a2f5ae6e6,32,missing_knowledge
mshtml.dll,0x18041ef34,func_call_0x18041ef34,func_call_,Y,38,10,2,0,N,N,0x186cd63bdb49bd2a,32,missing_knowledge
mshtml.dll,0x18041ef80,func_start_0x18041ef80,func_start_,Y,48,13,0,0,N,N,0x79de4306126839ab,32,missing_knowledge
mshtml.dll,0x18041efd8,func_start_0x18041efd8,func_start_,Y,28,b,1,0,N,N,0xe3eed7891deedbe4,32,missing_knowledge
mshtml.dll,0x18041f010,func_start_0x18041f010,func_start_,Y,1b,7,0,0,N,N,0xecfcc0f7cb4197c4,32,missing_knowledge
mshtml.dll,0x18041f040,func_start_0x18041f040,func_start_,Y,23,9,0,0,N,N,0x86d626a7c77b53eb,32,missing_knowledge
mshtml.dll,0x18041f070,func_data_0x6446772336,func_data_,Y,0,0,0,0,N,N,0x918842a8af3ffd34,32,discovery_failure
mshtml.dll,0x18041f100,func_start_0x18041f100,func_start_,Y,7d,1c,0,0,N,N,0xf3803b9472c758e8,32,missing_knowledge
