binary,addr,name,category,auto,body_size,instrs,callers,callees,calls_named,called_by_named,hash,hash_bytes,failure
kernel32.dll,0x180020850,func_data_0x6442584144,func_data_,Y,0,0,0,0,N,N,0xf166c9f617e63496,32,discovery_failure
kernel32.dll,0x180020870,func_data_0x6442584176,func_data_,Y,0,0,0,0,N,N,0x732dfe82c4db2482,32,discovery_failure
kernel32.dll,0x1800208b0,func_data_0x6442584240,func_data_,Y,0,0,0,0,N,N,0x311a9021c655792f,32,discovery_failure
kernel32.dll,0x1800208d0,func_data_0x6442584272,func_data_,Y,0,0,0,0,N,N,0xbcd4e5299310eec1,32,discovery_failure
kernel32.dll,0x1800208f0,func_pdata_0x1800208f0,func_pdata_,Y,38,10,0,0,N,N,0x3f952a553dd8a61d,32,missing_knowledge
kernel32.dll,0x180020930,func_pdata_0x180020930,func_pdata_,Y,3b,10,0,0,N,N,0xb03cd8a61b8de46a,32,missing_knowledge
kernel32.dll,0x180020980,func_data_0x6442584448,func_data_,Y,0,0,0,0,N,N,0xb5d605f2f7143950,32,discovery_failure
kernel32.dll,0x1800209a0,func_data_0x6442584480,func_data_,Y,0,0,0,0,N,N,0xc64243a8ed541c20,32,discovery_failure
kernel32.dll,0x1800209c0,func_data_0x6442584512,func_data_,Y,0,0,0,0,N,N,0x96be83f2d3e724f5,32,discovery_failure
kernel32.dll,0x1800209e0,func_data_0x6442584544,func_data_,Y,0,0,0,0,N,N,0x3a53131d7a2b6684,32,discovery_failure
kernel32.dll,0x180020a00,func_data_0x6442584576,func_data_,Y,0,0,0,0,N,N,0x25fa8704b026e765,32,discovery_failure
kernel32.dll,0x180020a20,func_data_0x6442584608,func_data_,Y,0,0,0,0,N,N,0xb68abe0dcbdb8792,32,discovery_failure
kernel32.dll,0x180020a40,func_data_0x6442584640,func_data_,Y,0,0,0,0,N,N,0xbbff404b769f187d,32,discovery_failure
kernel32.dll,0x180020a60,func_data_0x6442584672,func_data_,Y,0,0,0,0,N,N,0x3be68675d6862731,32,discovery_failure
kernel32.dll,0x180020a80,func_data_0x6442584704,func_data_,Y,0,0,0,0,N,N,0x45e2ecb883f1a850,32,discovery_failure
kernel32.dll,0x180020aa0,func_data_0x6442584736,func_data_,Y,0,0,0,0,N,N,0x40e653f8e55fa36d,32,discovery_failure
kernel32.dll,0x180020ac0,func_data_0x6442584768,func_data_,Y,0,0,0,0,N,N,0x61f243204df90cdd,32,discovery_failure
kernel32.dll,0x180020ae0,func_pdata_0x180020ae0,func_pdata_,Y,38,10,0,0,N,N,0x99aa9858461b689e,32,missing_knowledge
kernel32.dll,0x180020b20,func_data_0x6442584864,func_data_,Y,0,0,0,0,N,N,0xef10fb89d815a330,32,discovery_failure
kernel32.dll,0x180020b40,func_data_0x6442584896,func_data_,Y,0,0,0,0,N,N,0x0bfd640c962149be,32,discovery_failure
kernel32.dll,0x180020b60,func_data_0x6442584928,func_data_,Y,0,0,0,0,N,N,0x1dccf9b7a817cc06,32,discovery_failure
kernel32.dll,0x180020b80,func_data_0x6442584960,func_data_,Y,0,0,0,0,N,N,0x34eab48f1b9c361e,32,discovery_failure
kernel32.dll,0x180020ba0,func_data_0x6442584992,func_data_,Y,0,0,0,0,N,N,0x72dfc979ba840c4b,32,discovery_failure
kernel32.dll,0x180020bc0,func_data_0x6442585024,func_data_,Y,0,0,0,0,N,N,0x6e29c5fe4198d9d0,32,discovery_failure
kernel32.dll,0x180020be0,func_data_0x6442585056,func_data_,Y,0,0,0,0,N,N,0x2975b682fd102429,32,discovery_failure
kernel32.dll,0x180020c00,func_data_0x6442585088,func_data_,Y,0,0,0,0,N,N,0x95fee2f6ca952df0,32,discovery_failure
kernel32.dll,0x180020c20,func_data_0x6442585120,func_data_,Y,0,0,0,0,N,N,0xbe07f396a334e7d4,32,discovery_failure
kernel32.dll,0x180020c40,func_data_0x6442585152,func_data_,Y,0,0,0,0,N,N,0x6e6d70519488b3db,32,discovery_failure
kernel32.dll,0x180020c60,func_pdata_0x180020c60,func_pdata_,Y,94,2e,0,0,N,N,0xb98712f9fb7d20b6,32,missing_knowledge
kernel32.dll,0x180020d00,func_data_0x6442585344,func_data_,Y,0,0,0,0,N,N,0x0bef1d63af3860d9,32,discovery_failure
kernel32.dll,0x180020d20,func_data_0x6442585376,func_data_,Y,0,0,0,0,N,N,0x66bdb50027ff2bf2,32,discovery_failure
kernel32.dll,0x180020d40,func_data_0x6442585408,func_data_,Y,0,0,0,0,N,N,0x54259465e898f91d,32,discovery_failure
kernel32.dll,0x180020d60,func_pdata_0x180020d60,func_pdata_,Y,2b,a,0,0,N,N,0x2446d88183b69a15,32,missing_knowledge
kernel32.dll,0x180020da0,func_pdata_0x180020da0,func_pdata_,Y,a0,32,0,0,N,N,0xd8bc66b122468b70,32,missing_knowledge
kernel32.dll,0x180020e50,func_data_0x6442585680,func_data_,Y,0,0,0,0,N,N,0x6c5d6c7a4395b175,32,discovery_failure
kernel32.dll,0x180020e70,func_data_0x6442585712,func_data_,Y,0,0,0,0,N,N,0xafebb1ebf0c7f504,32,discovery_failure
kernel32.dll,0x180020e90,func_data_0x6442585744,func_data_,Y,0,0,0,0,N,N,0x35e11ea471810971,32,discovery_failure
kernel32.dll,0x180020eb0,func_data_0x6442585776,func_data_,Y,0,0,0,0,N,N,0x03bc35a6e60ba70e,32,discovery_failure
kernel32.dll,0x180020ed0,func_data_0x6442585808,func_data_,Y,0,0,0,0,N,N,0xd6ecfcce7a48100d,32,discovery_failure
kernel32.dll,0x180020ef0,func_data_0x6442585840,func_data_,Y,0,0,0,0,N,N,0xcae432888f950295,32,discovery_failure
kernel32.dll,0x180020f10,func_data_0x6442585872,func_data_,Y,0,0,0,0,N,N,0x6eacdb3f6da30b93,32,discovery_failure
kernel32.dll,0x180020f30,func_data_0x6442585904,func_data_,Y,0,0,0,0,N,N,0xf54e8f667823dac5,32,discovery_failure
kernel32.dll,0x180020f50,func_data_0x6442585936,func_data_,Y,0,0,0,0,N,N,0x0be64702c4dc16bc,32,discovery_failure
kernel32.dll,0x180020f70,func_pdata_0x180020f70,func_pdata_,Y,32,e,0,0,N,N,0xa0d7f983535e856d,32,missing_knowledge
kernel32.dll,0x180020fb0,func_data_0x6442586032,func_data_,Y,0,0,0,0,N,N,0x7a116961531056ec,32,discovery_failure
kernel32.dll,0x180020fd0,func_data_0x6442586064,func_data_,Y,0,0,0,0,N,N,0x5d580c81c919a937,32,discovery_failure
kernel32.dll,0x180020ff0,func_data_0x6442586096,func_data_,Y,0,0,0,0,N,N,0xf48b09cdb44a938e,32,discovery_failure
kernel32.dll,0x180021010,func_pdata_0x180021010,func_pdata_,Y,7d,23,0,0,N,N,0x0fcbd6df29f5eb9e,32,missing_knowledge
kernel32.dll,0x1800210a0,func_jmp_0x1800210a0,func_jmp_,Y,4,1,0,0,N,N,0x662f5bee0070b31d,32,missing_knowledge
kernel32.dll,0x1800210ac,func_pdata_0x1800210ac,func_pdata_,Y,1c0,60,1,0,N,N,0x48d4b72191c67377,32,missing_knowledge
kernel32.dll,0x180021280,func_data_0x6442586752,func_data_,Y,0,0,0,0,N,N,0xa8a47a054a7d0a85,32,discovery_failure
kernel32.dll,0x1800212a0,func_start_0x1800212a0,func_start_,Y,2,2,0,0,N,N,0x12adf351c4d8e307,32,missing_knowledge
kernel32.dll,0x1800212b0,func_data_0x6442586800,func_data_,Y,0,0,0,0,N,N,0x4d6dada6509bac33,32,discovery_failure
kernel32.dll,0x1800212d0,func_data_0x6442586832,func_data_,Y,0,0,0,0,N,N,0x281824595831449a,32,discovery_failure
kernel32.dll,0x1800212f0,func_data_0x6442586864,func_data_,Y,0,0,0,0,N,N,0x85e7f88fd9861b48,32,discovery_failure
kernel32.dll,0x180021310,func_data_0x6442586896,func_data_,Y,0,0,0,0,N,N,0x3e5316b31bfd2716,32,discovery_failure
kernel32.dll,0x180021330,func_data_0x6442586928,func_data_,Y,0,0,0,0,N,N,0xdcd9d63f538a4a87,32,discovery_failure
kernel32.dll,0x180021350,func_data_0x6442586960,func_data_,Y,0,0,0,0,N,N,0x6353c9b59b183193,32,discovery_failure
kernel32.dll,0x180021370,func_pdata_0x180021370,func_pdata_,Y,10,4,0,0,N,N,0xc5a0a96847ab038e,32,missing_knowledge
kernel32.dll,0x1800213b0,func_data_0x6442587056,func_data_,Y,0,0,0,0,N,N,0xf166c9f617e63496,32,discovery_failure
kernel32.dll,0x1800213d0,func_pdata_0x1800213d0,func_pdata_,Y,27,b,0,0,N,N,0xd917b1475004dea9,32,missing_knowledge
kernel32.dll,0x180021400,func_data_0x6442587136,func_data_,Y,0,0,0,0,N,N,0x02d763287f42da6b,32,discovery_failure
kernel32.dll,0x180021420,func_data_0x6442587168,func_data_,Y,0,0,0,0,N,N,0xb5762443797bf7fd,32,discovery_failure
